MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	MONDO:0018045	Hoyeraal-Hreidarsson syndrome
MONDO:0013522	dyskeratosis congenita, autosomal dominant 3	MONDO:0018045	Hoyeraal-Hreidarsson syndrome
MONDO:0013154	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 2	MONDO:0018939	muscle-eye-brain disease
MONDO:0004478	pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	MONDO:0003864	CLL/SLL
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354|MONDO:0019600	xeroderma pigmentosum-Cockayne syndrome complex|xeroderma pigmentosum
MONDO:0008748	Hermansky-Pudlak syndrome 1	MONDO:0016501	Hermansky-Pudlak syndrome with pulmonary fibrosis
MONDO:0010210	xeroderma pigmentosum group A	MONDO:0019600	xeroderma pigmentosum
MONDO:0010211	xeroderma pigmentosum group C	MONDO:0019600	xeroderma pigmentosum
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354|MONDO:0019600|MONDO:0008926	xeroderma pigmentosum-Cockayne syndrome complex|xeroderma pigmentosum|COFS syndrome
MONDO:0010214	xeroderma pigmentosum variant type	MONDO:0019600	xeroderma pigmentosum
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354|MONDO:0019600	xeroderma pigmentosum-Cockayne syndrome complex|xeroderma pigmentosum
MONDO:0013158	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 6	MONDO:0018939	muscle-eye-brain disease
MONDO:0014688	short-rib thoracic dysplasia 14 with polydactyly	MONDO:0018342	Joubert syndrome with Jeune asphyxiating thoracic dystrophy
MONDO:0020369	Chandler syndrome	MONDO:0018988	Iridocorneal endothelial syndrome
MONDO:0020368	Axenfeld anomaly	MONDO:0011233|MONDO:0020218	Axenfeld-Rieger syndrome type 3|Goniodysgenesis
MONDO:0014683	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 9	MONDO:0019523	Walker-Warburg syndrome
MONDO:0017817	primary localized amyloidosis	MONDO:0019438	AL amyloidosis
MONDO:0017816	primary systemic amyloidosis	MONDO:0019438	AL amyloidosis
MONDO:0012430	cerebellar ataxia, mental retardation, and Dysequilibrium syndrome 2	MONDO:0009133	Dysequilibrium syndrome
MONDO:0013555	Hermansky-Pudlak syndrome 3	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013556	Hermansky-Pudlak syndrome 4	MONDO:0016501	Hermansky-Pudlak syndrome with pulmonary fibrosis
MONDO:0013557	Hermansky-Pudlak syndrome 5	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013558	Hermansky-Pudlak syndrome 6	MONDO:0016502	Hermansky-Pudlak syndrome without pulmonary fibrosis
MONDO:0013559	Hermansky-Pudlak syndrome 7	MONDO:0019312	Hermansky-Pudlak syndrome
MONDO:0012238	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 2	MONDO:0008003	autosomal dominant progressive external ophthalmoplegia
MONDO:0013157	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 5	MONDO:0018939	muscle-eye-brain disease
MONDO:0009255	galactokinase deficiency	MONDO:0018116	galactosemia
MONDO:0009258	classic galactosemia	MONDO:0018116	galactosemia
MONDO:0014104	cerebellar ataxia, mental retardation, and Dysequilibrium syndrome 4	MONDO:0009133	Dysequilibrium syndrome
