MonDO_id 	 MonDO_name 	 parent_id 	 parent_name  
MONDO:0013848	dilated cardiomyopathy 2B	MONDO:0015470	familial isolated dilated cardiomyopathy
MONDO:0013843	intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency	MONDO:0015184	rare disease involving intestinal motility
MONDO:0013847	chromosome 16p11.2 duplication syndrome	MONDO:0015983	rare genetic syndromic intellectual disability
MONDO:0013845	Auriculocondylar syndrome 2	MONDO:0000107	auriculocondylar syndrome
MONDO:0008585	HELLP syndrome	MONDO:0015980|MONDO:0015512|MONDO:0015973	rare genetic gynecological and obstetrical diseases|genetic hypertension|rare genetic coagulation disorder
MONDO:0004170	nodular episcleritis	MONDO:0001269	scleral disease
MONDO:0011331	congenital chylothorax	MONDO:0015510|MONDO:0002037	rare genetic respiratory disease|pleural disease
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis
MONDO:0011334	limb-mammary syndrome	MONDO:0015853|MONDO:0015980	deficient breast volume or number|rare genetic gynecological and obstetrical diseases
MONDO:0011338	Omenn syndrome	MONDO:0018814|MONDO:0003833	non-severe combined immunodeficiency|severe combined immunodeficiency (disease)
MONDO:0000872	b-cell childhood acute lymphoblastic leukemia	MONDO:0000870	childhood acute lymphoblastic leukemia
MONDO:0000871	T-cell childhood acute lymphocytic leukemia	MONDO:0000870	childhood acute lymphoblastic leukemia
MONDO:0000874	T-cell childhood lymphoblastic lymphoma	MONDO:0000873	lymphoblastic lymphoma
MONDO:0004712	herpes simplex dermatitis	MONDO:0004609	herpes simplex
MONDO:0004717	peliosis hepatis	MONDO:0002405	hepatic vascular disease
MONDO:0004714	atrophic muscular disease	MONDO:0019056	neuromuscular disease
MONDO:0004719	hard palate cancer	MONDO:0005515	oral cavity cancer
MONDO:0019034	accessory pancreas	MONDO:0015213	non-syndromic visceral malformation
MONDO:0019031	thrombocytopenia with congenital dyserythropoietic anemia	MONDO:0016361	isolated hereditary giant platelet disorder
MONDO:0019032	X-linked intellectual disability with isolated growth hormone deficiency	MONDO:0020119	X-linked syndromic intellectual disability
MONDO:0015523	epithelioid hemangioendothelioma	MONDO:0002095|MONDO:0016517|MONDO:0016228	vascular cancer|rare genetic vascular disease|rare vascular tumor
MONDO:0015522	situs ambiguus	MONDO:0020029|MONDO:0017131	rare genetic cardiac disease|genetic cardiac anomaly
MONDO:0010001	ectodermal dysplasia-blindness syndrome	MONDO:0019287	ectodermal dysplasia syndrome
MONDO:0015035	lissencephaly with cerebellar hypoplasia type B	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015034	lissencephaly with cerebellar hypoplasia type A	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015037	lissencephaly with cerebellar hypoplasia type D	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015036	lissencephaly with cerebellar hypoplasia type C	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015039	lissencephaly with cerebellar hypoplasia type F	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0015038	lissencephaly with cerebellar hypoplasia type E	MONDO:0019450	lissencephaly with cerebellar hypoplasia
MONDO:0010009	SC phocomelia syndrome	MONDO:0009997	Roberts syndrome
MONDO:0015528	congenital epulis	MONDO:0021086|MONDO:0019099|MONDO:0017371|MONDO:0006499	gingival neoplasm|rare soft tissue tumor|rare head and neck tumor|hamartoma (disease)
MONDO:0000388	anonychia congenita	MONDO:0008798	nonsyndromic congenital nail disorder 4
MONDO:0006433	subcutaneous panniculitis-like T-cell lymphoma	MONDO:0005062	lymphoma
MONDO:0006432	stromal predominant kidney wilms tumor	MONDO:0019004	kidney Wilms tumor
MONDO:0006435	submandibular gland adenocarcinoma	MONDO:0004724	submandibular gland cancer
MONDO:0006436	submandibular gland adenoid cystic carcinoma	MONDO:0004724	submandibular gland cancer
MONDO:0005448	hepatitis C induced liver cirrhosis	MONDO:0005155	cirrhosis of liver
MONDO:0005446	cutaneous leishmaniasis	MONDO:0011989	leishmaniasis
MONDO:0005443	type 2 diabetes nephropathy	MONDO:0005016	diabetic nephropathy
MONDO:0005442	type 1 diabetes nephropathy	MONDO:0005016	diabetic nephropathy
MONDO:0001838	acute gonococcal prostatitis	MONDO:0021161	gonococcal prostatitis
MONDO:0018257	familial syringomyelia	MONDO:0020508	primary syringomyelia
MONDO:0001388	glans penis cancer	MONDO:0001325	penile cancer
MONDO:0018252	focal palmoplantar keratoderma with joint keratoses	MONDO:0017673	isolated focal palmoplantar keratoderma
MONDO:0018253	intellectual disability-facial dysmorphism-hand anomalies syndrome	MONDO:0015983|MONDO:0015159	rare genetic syndromic intellectual disability|multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0001382	hepatorenal syndrome	MONDO:0005154	liver disease
MONDO:0001383	degenerative myopia	MONDO:0004884	eye degenerative disease
MONDO:0001832	bacterial esophagitis	MONDO:0001409	esophagitis (disease)
MONDO:0001833	lacrimal duct obstruction	MONDO:0001854	lacrimal apparatus disease
MONDO:0001387	penis sarcoma	MONDO:0001325	penile cancer
MONDO:0006385	primary intraosseous squamous cell carcinoma	MONDO:0010150	head and neck squamous cell carcinoma
MONDO:0014928	Joubert syndrome 28	MONDO:0016364|MONDO:0018772	Joubert syndrome with ocular defect|Joubert syndrome
MONDO:0014927	Joubert syndrome 27	MONDO:0018772	Joubert syndrome
MONDO:0013200	hypertrophic cardiomyopathy 15	MONDO:0020029	rare genetic cardiac disease
MONDO:0013201	Waardenburg syndrome type 4B	MONDO:0018094|MONDO:0019518	Waardenburgs syndrome|Waardenburg-Shah syndrome
MONDO:0013202	Waardenburg syndrome type 4C	MONDO:0018094|MONDO:0019518	Waardenburgs syndrome|Waardenburg-Shah syndrome
MONDO:0014923	peeling skin syndrome 5; PSS5	MONDO:0019347	peeling skin syndrome
MONDO:0008716	Acrogeria	MONDO:0019303	premature aging
MONDO:0017968	46,XY ovotesticular disorder of sex development	MONDO:0020038|MONDO:0017966	gonadal dysgenesis of gynecological interest|46,XY disorder of gonadal development
MONDO:0008714	acrofacial dysostosis Rodriguez type	MONDO:0015983|MONDO:0018237|MONDO:0015159	rare genetic syndromic intellectual disability|acrofacial dysostosis|multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0008712	Acrocraniofacial dysostosis	MONDO:0015161|MONDO:0018237	multiple congenital anomalies/dysmorphic syndrome without intellectual disability|acrofacial dysostosis
